,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,assignees_copy,author,chosen,extra,confidence,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
5657,285523,1,1,1,1,1,1,JDT-UI,Markus Keller,JDT-UI-Inbox,Markus Keller,Markus Keller,250806,0.11047835990888383,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Darin Wright,Tom Hofmann,Erich Gamma,Andre Weinand,518.3362006465766,420.51856873064366,376.1627100900991,320.9627367103267,269.27401992223577,245.14789551911616,121.20069552459337,99.62558037427159,66.54052368414222,65.46985315470074,Markus Keller,Dani Megert,Tom Hofmann,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Erich Gamma,Adam Kiezun,Kai-Uwe Maetzel,47.33072801781467,46.74973100227114,9.573489025846664,9.060155030281422,8.03130573179358,7.537996943693938,6.59470885435127,6.287363621958495,5.784811107817142,5.040464116100461,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Darin Wright,Dirk Baeumer,Tom Hofmann,Adam Kiezun,Claude Knaus,369.8058657484763,312.3658212835177,133.2323326796217,82.38506164298741,59.06226557887234,56.679634974986044,56.57274227351947,56.51957464835595,43.78215185229117,32.27169736597698,2009-08-04 06:23:35
5658,285558,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,Dani Megert,189672,0.15384615384615385,Dani Megert,Tom Hofmann,Markus Keller,Benno Baumgartner,Martin Aeschlimann,Deepak Azad,Tobias Widmer,Christof Marti,Raksha Vasisht,Manju Mathew,9.697199635313467,4.834632315490503,2.4049173908826056,2.381525484299162,1.335550048527055,0.6218320614346087,0.4887971268440017,0.27195047651116827,0.12951698642829704,0.08544271796982679,Dani Megert,Markus Keller,Martin Aeschlimann,Tom Hofmann,Dirk Baeumer,Adam Kiezun,Benno Baumgartner,Christof Marti,Kai-Uwe Maetzel,Erich Gamma,2.89527698229455,0.25368240017098126,0.14109840492721595,0.1386302682686937,0.11893564562482528,0.11495968169885999,0.10699226424479173,0.08315729896636473,0.0804676714861061,0.07981334709548658,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Erich Gamma,268.75207087769166,247.17538777797978,224.77112564694391,96.07469746397425,69.66749373197774,61.35579484487035,56.059371598102594,49.64913075098633,38.36278626959841,29.510402012599872,2009-08-04 11:11:54
5659,285573,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,170385,0.12790697674418605,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dani Megert,Dirk Baeumer,Deepak Azad,Nikolay Metchev,Darin Wright,Tom Hofmann,39.504899025518256,36.54738089634963,25.824316585697854,19.96080436903787,19.866834523337772,15.910838785285648,6.19457948099059,3.6547584801404076,2.8664940491248267,2.5107917848627617,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Kai-Uwe Maetzel,Adam Kiezun,Christof Marti,4.571112486047205,2.74271971911758,0.9210432378281512,0.7572733192780592,0.6406839411797265,0.6133830048378814,0.5541799282161934,0.5292347781552479,0.5057394002123144,0.46237393514939273,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,400.88240815608697,200.62111986875058,107.74971212160663,70.14722471354109,50.206911513730034,47.03579221635643,40.542216260421924,29.126419086274126,22.093000831736674,21.714389363507035,2009-08-04 12:47:07
5660,285637,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,125974,0.10666666666666667,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Erich Gamma,Andre Weinand,Darin Wright,46.862968659816225,32.760294971546934,24.379220608326335,23.73053048119669,21.613353918053708,17.013863361517245,6.103437900327556,4.60013511924536,3.0163285414176038,2.83018474858063,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Adam Kiezun,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Kai-Uwe Maetzel,Erich Gamma,3.3025545554661306,2.743718015840438,0.9555281089629358,0.7955994689820418,0.6694715752301241,0.6462773356364698,0.5732474872063906,0.5681618949867454,0.5390691111375864,0.5014202811642606,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Erich Gamma,262.49612750526586,257.554895221706,237.2579176011968,104.36785233837121,75.06242825469074,65.70939033741249,61.21810907695135,54.401722323433,41.1482935084099,32.59957611558666,2009-08-04 21:12:10
5661,285645,0,1,1,1,1,1,JDT-UI,Dani Megert,JDT-UI-Inbox,Dani Megert,Markus Keller,199410,0.11578947368421053,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Dani Megert,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Deepak Azad,Erich Gamma,Darin Wright,34.16426781601457,27.82303969815012,19.352671940415657,19.097655793493416,15.754219580059297,15.594863387307631,3.9076203640913096,2.714851336115354,2.3512227693097367,2.3375115490629668,Dani Megert,Markus Keller,Benno Baumgartner,Adam Kiezun,Martin Aeschlimann,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Andre Weinand,Kai-Uwe Maetzel,2.8940338918818025,2.180677663536382,0.6910145819553184,0.6839197533259115,0.6588144770929957,0.6346609717996861,0.6069005088442122,0.5788988844138651,0.5171683651305696,0.48563173480589106,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Darin Wright,Dirk Baeumer,Tom Hofmann,Adam Kiezun,Claude Knaus,340.8718970695728,235.62690114482248,133.21048299823818,82.31069682729628,59.05705729206206,56.678676431496655,56.56973087721543,56.506852996051315,43.78104528828211,32.271032339141755,2009-08-04 22:10:18
5662,285809,1,1,1,1,1,1,JDT-Text,Dani Megert,Tomasz Zarna,Dani Megert,Dani Megert,202245,0.25,Dani Megert,Tom Hofmann,Markus Keller,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Tobias Widmer,Manju Mathew,Darin Swanson,Jared Burns,10.029867913453543,6.6707290494858675,2.0565734370746394,1.8725191218804036,1.479621231875583,0.9395121543574982,0.7808239908797487,0.10171660635376356,0.0,0.0,Dani Megert,Markus Keller,Benno Baumgartner,Tom Hofmann,Martin Aeschlimann,Dirk Baeumer,Kai-Uwe Maetzel,Claude Knaus,Tobias Widmer,Andre Weinand,0.30194570682582184,0.1796519908557176,0.1252582016205228,0.12273282534215191,0.11661094798711533,0.1014456888380694,0.10003011785527419,0.09883124655580589,0.05819789915763736,0.05786650408323841,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Darin Wright,Dirk Baeumer,Tom Hofmann,Adam Kiezun,Claude Knaus,328.25430610392937,174.59932777550137,124.49815825939675,74.80925604067899,54.093270522740426,53.42354495968247,52.05905403752478,51.74080829673179,40.37536113355905,29.835959284124975,2009-08-06 01:46:13
5663,285814,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,190188,0.10714285714285714,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dani Megert,Dirk Baeumer,Deepak Azad,Tom Hofmann,Nikolay Metchev,Darin Wright,46.791525678461056,37.42144359937599,36.70229112505922,27.986406592051033,26.702080722652912,17.735310102291,5.908213009608182,3.8690919083423827,3.2564653245222703,2.74228590529887,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Adam Kiezun,Kai-Uwe Maetzel,Claude Knaus,3.3778699683972695,2.7533036016853294,1.1846842645527724,1.1041704143452988,0.9806750341943238,0.9086970416792716,0.8555213829380601,0.5773093596212193,0.45898342003491965,0.4462865350138499,Benno Baumgartner,Dani Megert,Markus Keller,Martin Aeschlimann,Tobias Widmer,Tom Hofmann,Adam Kiezun,Dirk Baeumer,Erich Gamma,Christof Marti,312.73713052393066,188.25414200207175,163.97207188137196,90.96948456410176,54.12471128101454,46.93272013099836,42.1277486385838,39.32309100100931,25.58609193091824,23.61113649927681,2009-08-06 07:05:26
5664,285852,0,0,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Dani Megert,114774,0.3333333333333333,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dani Megert,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Deepak Azad,Darin Wright,Andre Weinand,6.04788301843931,5.394652338113037,3.835505887829542,3.4138770759801575,3.2089826648984086,2.15773132649311,0.562456723468264,0.24919031778899337,0.19331162528607215,0.17194740664952513,Dani Megert,Markus Keller,Martin Aeschlimann,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Andre Weinand,Erich Gamma,Benno Baumgartner,Kai-Uwe Maetzel,0.27250989700308403,0.21047106354295564,0.13294103716822642,0.11287620794525936,0.1109995611063595,0.1081002427026474,0.10543676658486464,0.1047014667338707,0.08945614301155964,0.05724969750915872,Dani Megert,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Erich Gamma,252.01941308898552,237.19724442251066,211.40968504808427,104.17488280654484,75.05396853520618,65.70596032834983,61.20476482690186,54.37048113770994,41.146079089452286,32.59566373092877,2009-08-06 12:39:33
5665,285854,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,114774,0.2727272727272727,Benno Baumgartner,Markus Keller,Martin Aeschlimann,Tobias Widmer,Dani Megert,Dirk Baeumer,Tom Hofmann,Deepak Azad,Erich Gamma,Andre Weinand,9.055568910663089,5.759378930745744,5.294788342289266,5.100644871932316,4.394798979738178,2.5253599312302337,1.036277102029426,0.4967307120422992,0.4772407619214095,0.3257805245472808,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Dirk Baeumer,Tom Hofmann,Tobias Widmer,Andre Weinand,Christof Marti,Kai-Uwe Maetzel,1.1321049196150819,0.3865181163412456,0.18923014434372618,0.17850674098803926,0.15843281344516993,0.05840330795585895,0.05588150610678492,0.05113164414585533,0.05017827791082976,0.04858883885993755,Dani Megert,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Erich Gamma,251.86310428537593,237.1970770183679,211.33571042782472,104.17435414687158,75.05394515045826,65.70595084349829,61.20472795236781,54.370395109297554,41.146072966193145,32.59565291438392,2009-08-06 12:46:06
5666,286221,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,264606,0.13725490196078433,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dani Megert,Dirk Baeumer,Deepak Azad,Nikolay Metchev,Tom Hofmann,Andre Weinand,44.38309918973323,28.049294520213046,26.557489663215264,24.823266561521162,22.948294781440666,19.027297821613935,8.088153871483456,5.40295878559632,5.146240196290312,2.404040243309245,Markus Keller,Dani Megert,Martin Aeschlimann,Tobias Widmer,Benno Baumgartner,Tom Hofmann,Dirk Baeumer,Adam Kiezun,Christof Marti,Andre Weinand,2.829514528614708,1.6208323918671252,0.7551798480189278,0.7069881698633784,0.6758112513370131,0.6561263090173041,0.5248591044252281,0.46538361826487123,0.3796032305790913,0.3780833449134578,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,508.88114514003223,138.6980803572103,107.57892889352628,69.52978763980992,50.190195388834795,46.941113962137976,40.544767264418695,29.142183751641024,22.104109119208076,21.727541539038423,2009-08-11 11:26:19
5667,286406,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,217896,0.3333333333333333,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Deepak Azad,Erich Gamma,Darin Wright,8.234999213784471,7.062573623341627,6.589398743133826,6.366885565045423,4.702311720238341,4.586966959917599,1.6193055978607305,0.8987908558425015,0.822885172451182,0.7463938141171272,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Christof Marti,Andre Weinand,Kai-Uwe Maetzel,0.5898932444996043,0.3612281029280664,0.1358713454600559,0.12134945074185323,0.10521891003023155,0.09826147109443865,0.09314046209199046,0.0918904914793903,0.09181478999842305,0.08892174029811656,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Erich Gamma,272.9267156677264,236.97345060778892,196.3661231135244,103.48572238820437,75.02249225061524,65.69317626288468,61.155192057558345,54.256288370452765,41.13782678764174,32.58109574227149,2009-08-12 16:05:52
5668,286524,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,141994,0.052083333333333336,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Erich Gamma,Tom Hofmann,Andre Weinand,Darin Wright,339.284920661573,281.8984743116085,210.15862643574883,175.08213780754662,170.11525862201492,162.4545816491072,81.11385928063241,44.91930584279963,40.68408636389012,24.127244428242605,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Erich Gamma,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Darin Wright,17.611463922399444,14.254651043422337,6.9206209657390625,6.143470550878333,5.267725063336113,5.267140848082838,5.130761739190462,4.824952758557277,4.23006980772496,3.4251891587606225,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Erich Gamma,239.06284916533332,236.94011760129814,193.60439327514757,103.3859516878809,75.01776712261126,65.69125416769457,61.14776085141419,54.239416457442566,41.13658619778503,32.57890733138815,2009-08-13 14:19:02
