,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,assignees_copy,author,chosen,similar_bug,jaccard_score,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
5684,289152,0,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,Markus Keller,241134,0.062154696132596686,Markus Keller,Dani Megert,JDT-UI-Inbox,Martin Aeschlimann,JDT-Text-Inbox,Dirk Baeumer,Benno Baumgartner,Tom Hofmann,Tobias Widmer,Erich Gamma,372.17311367083516,260.3666162214889,259.6866163887691,186.93400501534032,153.98151837986603,117.79622309806787,108.03722238986853,107.21144387579568,90.56678474678979,68.89715701273684,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tom Hofmann,Andre Weinand,Dirk Baeumer,Kai-Uwe Maetzel,Tobias Widmer,Adam Kiezun,75.5587939303942,52.40901873552446,20.037232343699912,17.798995987447867,15.274703216338356,14.907824606116035,14.871620466858062,14.5635879546743,14.083915328986667,12.105667034619175,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,814.8783650964092,326.28509787827016,217.31290984793193,155.91970066171413,114.02422680425678,107.83338221347913,94.41984302906982,69.16224576389283,57.44167465365221,56.21242690468516,2009-09-10 20:53:14
5685,289228,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,152384,0.0881057268722467,Markus Keller,Dani Megert,Martin Aeschlimann,JDT-UI-Inbox,Benno Baumgartner,JDT-Text-Inbox,Dirk Baeumer,Tobias Widmer,Erich Gamma,Adam Kiezun,77.10530411284387,51.07980019908307,43.48120007742527,41.77343895178676,31.19541555282287,27.811647151848305,27.70543539083226,17.881013039171677,14.841526041238454,13.397479574862832,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,17.22066347246263,12.391543253441899,5.361812940034106,5.293795532695463,4.8524370544496485,4.624015644582163,4.528871862139783,4.044886945301862,3.8379152024392944,3.5521316714744953,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Kai-Uwe Maetzel,581.3015812865057,441.5144778052446,434.01895805934646,212.3488188265717,155.86799831142346,136.8001014434999,133.4989694280726,121.13201787582868,85.7605834931943,80.30177368176753,2009-09-11 15:38:01
5686,289247,0,0,0,0,0,0,JDT-Core,Kent Johnson,Kent Johnson,Markus Keller,Markus Keller,11448,0.19047619047619047,Markus Keller,JDT-UI-Inbox,Dani Megert,Martin Aeschlimann,Benno Baumgartner,JDT-Text-Inbox,Olivier Thomann,Dirk Baeumer,Tobias Widmer,Philipe Mulet,3.8897586912085025,2.314840076538609,1.9069165035002298,1.6118703956284786,1.2776805781325604,1.097827328202804,1.0465808660702876,0.9674692206942224,0.8935966448463665,0.724274472582279,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Andre Weinand,Christof Marti,Adam Kiezun,1.1148486738353018,0.757121954538803,0.25314274906409234,0.25310119933492686,0.23335463960560193,0.2179267108742508,0.19945380764556392,0.19094923789029988,0.19045162909222876,0.18979936381573365,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Adam Kiezun,Tom Hofmann,Andre Weinand,Darin Wright,396.5711495900032,283.99908278238826,175.13891095983593,170.68814474866235,130.13164820152596,89.88306962141161,86.27218273778138,83.80266660086849,70.76398780513648,66.46888950736358,2009-09-11 18:17:38
5687,289280,0,0,0,0,0,1,JDT-UI,JDT-UI-Inbox,JDT-UI-Inbox,Markus Keller,Markus Keller,208213,0.1111111111111111,Markus Keller,Dani Megert,JDT-UI-Inbox,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,JDT-Text-Inbox,Tobias Widmer,Deepak Azad,Adam Kiezun,31.068398491944837,16.99051011782237,15.848548127891226,13.231759522627394,11.452992082686698,11.445346255700239,10.85308141292811,8.862827416124984,5.107267864825194,5.004357952702646,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,7.411724175927399,4.902853503112258,2.139598297040448,2.0128205823080454,1.8599646911272176,1.813058848569098,1.7283770549052462,1.692334351890776,1.5269576499713404,1.3759688964775172,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Kai-Uwe Maetzel,554.4806239083002,441.45279875713385,427.29355827234633,212.174271218822,155.8582421115408,136.79604606816812,133.48403362539963,121.09789604512677,85.75786065071688,80.29760754370896,2009-09-12 11:34:45
5688,289655,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,183925,0.07692307692307693,Markus Keller,Dani Megert,JDT-UI-Inbox,Martin Aeschlimann,JDT-Text-Inbox,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Tom Hofmann,Deepak Azad,41.29328582463513,30.176246294967413,22.14774402186232,21.195076301715712,17.219908440844566,16.728809390994794,11.624100667208836,10.901194139499559,9.055906200831314,7.807410273970489,Markus Keller,Dani Megert,Kai-Uwe Maetzel,Claude Knaus,Martin Aeschlimann,Benno Baumgartner,Tom Hofmann,Dirk Baeumer,Tobias Widmer,Adam Kiezun,11.535285613102157,11.08688938591068,5.549915712470824,4.899768955986769,3.044062983747799,2.875147050600548,2.8391379423240415,2.787934236430626,2.5917672483175984,2.538940258430764,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,785.371463068748,291.33137062070807,217.84541718691617,155.29886709263235,114.36390190702414,107.6145458723518,94.78239207892393,69.1320605164592,57.41690317735869,56.19263701208829,2009-09-16 20:51:00
5689,289992,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,86135,0.12,Markus Keller,Dani Megert,JDT-UI-Inbox,Martin Aeschlimann,Erich Gamma,Dirk Baeumer,Tobias Widmer,JDT-Text-Inbox,Benno Baumgartner,Adam Kiezun,6.938443516902926,4.330695388436855,4.229811757173033,3.2528548373273796,2.505162884660499,2.333900282448867,1.8978376701598223,1.8828852597557886,1.7838331481698297,1.4736970576790813,Dani Megert,Markus Keller,Benno Baumgartner,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Erich Gamma,Tom Hofmann,Andre Weinand,1.594758005976059,1.5233541115737956,1.0578249293757036,1.0335626562870943,0.516100056783986,0.47067946471013433,0.44753806868841656,0.4455675125488252,0.3531624912864252,0.33717532609767337,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Adam Kiezun,Tom Hofmann,Andre Weinand,Darin Wright,312.44843665071744,240.26885891770857,174.63436519106827,170.59126093606233,128.51970477784457,89.75357875751914,86.23536873959576,83.50865748272193,70.72965925984285,66.4433443398681,2009-09-21 11:20:36
5690,290034,0,0,0,0,0,0,JDT-Core,Olivier Thomann,Olivier Thomann,Markus Keller,Markus Keller,12911,0.07462686567164178,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,JDT-UI-Inbox,Dirk Baeumer,Philipe Mulet,JDT-Text-Inbox,Tobias Widmer,Olivier Thomann,34.282389690982285,24.124452806365767,20.389400710835382,19.56468004544635,18.841043708925632,15.317288797419273,14.425464128044625,13.78210612039693,11.049272287786485,10.197261649931246,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Tobias Widmer,Benno Baumgartner,Tom Hofmann,Adam Kiezun,Kai-Uwe Maetzel,Erich Gamma,9.275559644060305,7.917336111010508,4.8902133552674965,4.17323140038545,4.072520391820726,3.624394547408056,2.630685897338206,2.114833633067893,1.9554933887047103,1.9383356709789317,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Claude Knaus,Kai-Uwe Maetzel,Adam Kiezun,181.63238396365966,145.9300578555994,84.83977279859151,75.3140528829111,55.14372298777103,51.79142800555673,45.72370705294942,42.27514894005523,35.43222389224615,31.07431743145384,2009-09-21 16:50:18
5691,290135,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,238226,0.5555555555555556,Markus Keller,Dani Megert,JDT-UI-Inbox,Martin Aeschlimann,JDT-Text-Inbox,Benno Baumgartner,Dirk Baeumer,Tom Hofmann,Tobias Widmer,Olivier Thomann,3.0176933128124146,2.0683230656792646,1.6866475356504609,1.4405697852773642,1.352536294665605,1.289276833904561,0.7606686689235005,0.7278674118260147,0.7139184480901105,0.5990702860463514,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Kai-Uwe Maetzel,Christof Marti,Andre Weinand,8.532729193602625,0.4376386500706095,0.21629079088022132,0.20284709807000173,0.1762030545784819,0.1612123415878814,0.1561149760038243,0.15279916087928783,0.1509599404988943,0.15040646384010758,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,Tom Hofmann,Darin Wright,Kai-Uwe Maetzel,3833.2984148931664,440.71299136025215,380.7005408548826,210.1442102546913,155.73991180190544,136.74674168830236,133.30323975671973,120.69250095739692,85.72476734340904,80.24699719687503,2009-09-22 14:57:11
5692,290491,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,264997,0.1111111111111111,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,Benno Baumgartner,JDT-Text-Inbox,Dirk Baeumer,Erich Gamma,Tobias Widmer,Adam Kiezun,16.622359574147676,15.113136448685875,12.868596047875757,10.521647032439052,9.771823357291796,8.462430762685239,6.8556959472689,6.212241646140255,5.484024454811036,4.695034685200015,Markus Keller,Dani Megert,Tom Hofmann,Tobias Widmer,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Kai-Uwe Maetzel,Erich Gamma,8.763997195587178,4.919863569134317,2.5808244150273096,1.9785364046832128,1.9401057267975912,1.6192967099670963,1.6036386420537156,1.5626272483884867,1.4097358935888475,1.2985105757188062,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,917.8620714133557,266.5385490856781,217.38068438859332,154.0081972440335,114.28675457802761,107.35776765668143,94.75134188916108,69.13240611852245,57.419514089503,56.20538704747587,2009-09-25 09:08:37
5693,290913,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,171770,0.07936507936507936,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,JDT-Text-Inbox,Erich Gamma,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Olivier Thomann,41.48212640200242,33.98365388773599,26.827619107383445,20.233260611477284,18.540255729503652,18.274872915192425,17.45763639548174,14.418821795584966,14.124440494436937,8.959101708256604,Markus Keller,Dani Megert,Martin Aeschlimann,Tom Hofmann,Benno Baumgartner,Tobias Widmer,Adam Kiezun,Dirk Baeumer,Kai-Uwe Maetzel,Erich Gamma,17.30759062989692,8.392557599310015,3.363896198107491,3.109712210414094,3.0607898684692967,2.8290380369518076,2.775250028727908,2.6919014215193666,2.595178657648831,2.3803952408286575,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Kai-Uwe Maetzel,Adam Kiezun,Christof Marti,1552.6822859407318,601.884576117813,154.29705592252284,149.50037571543425,118.19024884566475,101.08835203617342,86.67809876825677,59.66613807216145,56.52219054187872,55.058651663933695,2009-09-30 14:07:25
5694,290916,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,14305,0.08888888888888889,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,Dirk Baeumer,Benno Baumgartner,JDT-Text-Inbox,Erich Gamma,Tobias Widmer,Tom Hofmann,27.695255692658424,20.56946806023098,20.19930232640013,15.089488069147706,14.505647809377082,13.453043255764875,11.361391245813952,10.254305862353453,9.87532089524761,5.316015996434289,Markus Keller,Dani Megert,Tom Hofmann,Kai-Uwe Maetzel,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Benno Baumgartner,Erich Gamma,Adam Kiezun,14.508501859928991,5.504894142523945,3.192849192392827,2.858691059295037,2.365623301105917,2.2290348581531956,2.141357168376373,2.138290997404536,2.1018731072845673,1.878584144190874,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Erich Gamma,Dirk Baeumer,Tobias Widmer,Tom Hofmann,Adam Kiezun,Christof Marti,1121.5773398230494,251.0799292074459,95.62396709207808,91.41187637065767,65.07156384099923,62.475631840790065,58.12233610908626,58.11046763904811,49.39212106673986,44.05982415891724,2009-09-30 14:16:45
