,Unnamed: 0,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,author,chosen,similar_bug,jaccard_score,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
50,5724,296781,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,27483,0.06779661016949153,Martin Aeschlimann,Markus Keller,Grant Gayed,Dirk Baeumer,Dani Megert,Tobias Widmer,Benno Baumgartner,JDT-UI-Inbox,Tom Hofmann,Adam Kiezun,13.269918569817607,11.714013592428042,9.626405234090774,9.14306502664134,8.649121930343027,8.070744585871044,7.945557792842858,7.411324302474818,5.179339824594816,2.817266838620837,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,teicher,Kai-Uwe Maetzel,Erich Gamma,4.862759633127904,4.730131176463448,3.6185926610186647,1.8378244737888405,1.3860520381941126,1.3179087090194614,1.2709066112508012,1.2367855342352685,1.0907376292867534,1.0705375112979485,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,teicher,Erich Gamma,Darin Wright,558.3083330406243,430.83401720549034,344.41694011723524,158.0809297074942,118.41197845647656,105.27898140194915,97.81300662509602,97.4861531255464,64.14849918217867,62.892629441203816,2009-12-03 10:04:31
437,6111,367465,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,212545,0.25925925925925924,Benno Baumgartner,Martin Aeschlimann,Dani Megert,Markus Keller,Tobias Widmer,JDT-UI-Inbox,Dirk Baeumer,Erich Gamma,Tom Hofmann,Till Bay,4.744844450787013,3.1483386948239436,2.6430836625761205,2.4610391830398948,2.2841072195562204,2.244231683010052,2.0189693415957386,1.4111918220971968,1.1058427616732502,0.8694761853933622,Dani Megert,Markus Keller,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Tobias Widmer,teicher,Raksha Vasisht,Dirk Baeumer,Andre Weinand,1.2346389168167349,0.7242901896919414,0.682003242982521,0.5372619335049722,0.2999899304516036,0.2828588682942333,0.27833714891019185,0.2758494391767322,0.27380250569561665,0.2693473666627632,Markus Keller,Benno Baumgartner,Dani Megert,Martin Aeschlimann,Deepak Azad,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,Erich Gamma,216.3434350992234,204.34121538747618,162.19473248812244,110.65406671989125,103.79577021332399,76.98023712027725,66.5450827136618,61.76540001895468,52.91215216636283,43.6052335486995,2011-12-22 23:30:42
182,5856,313943,1,1,1,1,1,1,JDT-Text,Markus Keller,Markus Keller,Markus Keller,75432,0.17647058823529413,Martin Aeschlimann,Dani Megert,JDT-Text-Inbox,Dirk Baeumer,Markus Keller,Benno Baumgartner,Erich Gamma,Tom Hofmann,Kai-Uwe Maetzel,Deepak Azad,3.7898141538564856,2.9308826775876637,2.3763347067076688,2.0683569730113267,2.047257148621473,1.6501978258460923,1.0816848899232865,1.033627911898112,0.9302006693107696,0.8722385677215507,Markus Keller,Dani Megert,Deepak Azad,Benno Baumgartner,Martin Aeschlimann,Raksha Vasisht,teicher,Tobias Widmer,Dirk Baeumer,Kai-Uwe Maetzel,3.1292458066915696,2.0947417660268908,0.7440738949664638,0.3923200562645987,0.3790237285404661,0.35991584645372204,0.3140562019293742,0.2538034565072881,0.24639553327253624,0.24001471886851794,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,420.7936639940404,215.4262200446326,94.91010599345492,86.93462631738649,69.95416249074331,68.50225417734202,55.364442233361885,36.64555126830609,36.61102093471651,34.64297231829966,2010-05-21 17:01:03
443,6117,369558,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,42639,0.29411764705882354,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dani Megert,JDT-UI-Inbox,Dirk Baeumer,Tobias Widmer,Tom Hofmann,Erich Gamma,Adam Kiezun,2.1769209607991518,2.1717256625084023,1.8795365040813798,1.8745873362414551,1.5268818107858222,1.4304532183833505,1.1751131505875676,1.0084730453661217,0.9844814347584844,0.8499155197215161,Deepak Azad,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Raksha Vasisht,teicher,Tobias Widmer,Dirk Baeumer,Erich Gamma,1.6529325026327857,1.1704607833926803,0.5321061251752597,0.28126196084010235,0.28113573793532165,0.2694186408880829,0.26642555891295616,0.2663985272843653,0.25236390341352016,0.2484055667399821,Dani Megert,Markus Keller,Martin Aeschlimann,Deepak Azad,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,teicher,Darin Wright,840.2624186892059,452.7516734090492,305.9707270620376,263.3163783561481,113.5905212174111,106.8771403469408,88.77619000928871,87.94677327036733,78.61431171678542,59.734754569403535,2012-01-24 17:24:16
576,6250,410830,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,64105,0.14545454545454545,Dani Megert,Martin Aeschlimann,JDT-Text-Inbox,Markus Keller,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Benno Baumgartner,Erich Gamma,Adam Kiezun,8.120454952057901,6.505869422684608,5.48421375409127,4.877616368387089,4.569494260382403,4.179251675274957,3.6485863519203394,3.555245458748995,2.493843686955961,2.40831669978523,Noopur Gupta,Markus Keller,Dani Megert,Manju Mathew,teicher,Tobias Widmer,Deepak Azad,Dirk Baeumer,Claude Knaus,Stephan Herrmann,2.381514530569941,2.1707245197875418,1.66639402494375,1.6411471185988131,0.8834083579557989,0.8455952060327065,0.8000641682890852,0.7917757159552552,0.7073129367497552,0.6318611290598408,Markus Keller,Noopur Gupta,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Christof Marti,Tobias Widmer,Deepak Azad,Dirk Baeumer,Manju Mathew,141.8512296417515,113.35358933628586,72.95640249908776,42.09500819935202,35.0323396448037,29.72594276466198,29.55185376503887,29.3997212413972,27.32669513825605,26.289041630431303,2013-06-14 15:30:38
454,6128,373885,0,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Markus Keller,239647,0.10559006211180123,Martin Aeschlimann,Dani Megert,Markus Keller,Benno Baumgartner,JDT-UI-Inbox,Dirk Baeumer,Tobias Widmer,Erich Gamma,Tom Hofmann,Adam Kiezun,21.52461935643853,18.259744244557236,16.431806271144062,15.526216084514859,14.086922088691725,12.125031486456333,11.523300709622012,8.21162218366414,6.506378849270604,5.906583063999822,Dani Megert,Markus Keller,Deepak Azad,Martin Aeschlimann,Tobias Widmer,teicher,Adam Kiezun,Benno Baumgartner,Dirk Baeumer,Erich Gamma,5.5887673745286826,5.423327020381318,3.3970271347899264,2.689957197929505,2.4945482219626203,2.2070877348632707,2.1736714071751013,2.145088118482422,2.0993079640041823,1.8906533922674016,Markus Keller,Deepak Azad,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,802.0112668741209,218.47294040894246,168.18328345525703,155.91711445402515,90.10567445316376,78.62505944144705,71.1795131721549,65.18415784845432,49.060898263730444,39.293670955235065,2012-03-11 12:23:01
459,6133,374264,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,159157,0.14049586776859505,Martin Aeschlimann,Markus Keller,Benno Baumgartner,JDT-UI-Inbox,Tobias Widmer,Dani Megert,Dirk Baeumer,Tom Hofmann,Claude Knaus,Adam Kiezun,29.832001077124467,29.1667459509092,28.990806229570467,23.691867940609427,21.49297732016085,17.10526064198025,16.685982650300936,13.948728391300307,11.91278977007077,8.0666412219592,Marcel Bruch,Dani Megert,Markus Keller,Deepak Azad,Raksha Vasisht,teicher,Martin Aeschlimann,Tobias Widmer,Adam Kiezun,Benno Baumgartner,18.437445448074705,17.84314654769009,15.126037512969715,11.976161381933466,3.5726934673651423,3.3532471354364763,2.9980936978771733,2.9648421480926883,2.794263990736961,2.7796958530875484,Dani Megert,Markus Keller,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Tobias Widmer,teicher,Dirk Baeumer,Marcel Bruch,Adam Kiezun,418.82936115289993,376.6371780604102,202.7551877227134,180.31254227356877,108.90539810059586,75.56488919977417,65.09015412164338,60.470290613652274,54.34785794734685,51.68995829089979,2012-03-14 16:03:26
461,6135,374920,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,157812,0.1153846153846154,Martin Aeschlimann,Dani Megert,Benno Baumgartner,JDT-UI-Inbox,Markus Keller,Dirk Baeumer,Tom Hofmann,Adam Kiezun,Erich Gamma,Tobias Widmer,8.225187024861146,6.358645071056152,6.1686526003957995,5.501828024175016,5.354112463530466,4.237627798689592,3.9197655716081536,3.294849878395482,3.2116098860575755,2.8715484280562698,Dani Megert,Markus Keller,Deepak Azad,Martin Aeschlimann,teicher,Dirk Baeumer,Benno Baumgartner,Szymon Ptaszkiewicz,Tobias Widmer,Erich Gamma,5.9690680628633235,3.718600543797887,2.681455113647801,1.0884629765435945,1.076803922369196,0.9326492488402226,0.8871055523686818,0.8315713087378402,0.7385506885521841,0.7178754287353126,Markus Keller,Dani Megert,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,Erich Gamma,549.8735521349028,294.9744268997896,202.657850023344,144.12748048169632,108.83894977901095,75.53137198407106,65.05208206504082,60.44658687527358,51.67784570109707,42.532773662325695,2012-03-21 15:01:51
220,5894,319689,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,96799,0.05429864253393665,Dani Megert,Martin Aeschlimann,JDT-UI-Inbox,Markus Keller,Benno Baumgartner,Dirk Baeumer,Tom Hofmann,Tobias Widmer,Erich Gamma,Kai-Uwe Maetzel,72.7117203738759,69.56424584266655,58.284746111859754,57.29911140597631,42.54522116763677,41.932766148324866,36.09996175049871,35.607841490284606,32.50971847550047,23.498383556804324,Markus Keller,Dani Megert,Deepak Azad,Martin Aeschlimann,Raksha Vasisht,Benno Baumgartner,teicher,Dirk Baeumer,Kai-Uwe Maetzel,Tobias Widmer,18.314390730263625,17.617906533259944,9.935231198428427,8.103297007165885,8.079621310852803,6.161532724355482,6.067918763297478,5.7001962803793935,5.638256062911132,5.260380564020701,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,teicher,Adam Kiezun,Andre Weinand,Darin Wright,208.71427517863728,183.06966651710403,124.09326961312759,113.77630850061718,82.78373756823594,64.65879032791261,59.53981788930659,59.241888595454995,49.580979699452975,46.04468339791397,2010-07-13 11:51:35
94,5768,302470,0,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Markus Keller,265448,0.12244897959183673,Markus Keller,Dani Megert,Martin Aeschlimann,JDT-Text-Inbox,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Erich Gamma,Adam Kiezun,287.3496167916541,276.2353118083429,205.92712379377946,198.46087711957261,165.65705179936418,132.74549263588708,117.56422011579608,106.0136240428783,72.14786366591659,61.924651350106565,Dani Megert,Markus Keller,Martin Aeschlimann,Raksha Vasisht,Benno Baumgartner,teicher,Tobias Widmer,Dirk Baeumer,Kai-Uwe Maetzel,Erich Gamma,77.66655888389207,72.16076021124829,28.56949820151963,25.4395021608812,22.80475666783939,21.03701411570229,18.50519565547973,18.400136078104968,17.223877685198335,17.14330753467202,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,770.5521288970293,319.6021082162319,192.54502522812453,115.60508239361549,89.98874746973326,84.04740815006663,72.37679760726665,53.88952433286476,43.730101768481454,43.519648830376674,2010-02-10 18:01:21
97,5771,303155,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,33737,0.12121212121212123,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,JDT-UI-Inbox,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Erich Gamma,Tom Hofmann,6.456917171403974,6.238811770912247,5.985686190499407,5.18187551801631,4.838063932754234,4.509663940589347,3.8472798081328974,2.4670135800741853,2.0688537164317817,1.642201510847347,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tobias Widmer,teicher,Dirk Baeumer,Andre Weinand,Erich Gamma,Kai-Uwe Maetzel,2.2998262534673892,1.9852999290943316,0.8155919314843488,0.7639994992307404,0.6573967197773729,0.6411377087942168,0.6288630114839315,0.609617229292576,0.6055065857637587,0.5967458167094065,Dani Megert,Markus Keller,Martin Aeschlimann,Adam Kiezun,Benno Baumgartner,Dirk Baeumer,Darin Wright,Tobias Widmer,teicher,Erich Gamma,243.82443688258786,150.89901069253955,108.4240520373489,93.97693229590672,79.32362116371097,64.29768662942253,60.16838184498689,47.191518595282716,44.82097430124573,39.888822123593506,2010-02-18 08:13:04
98,5772,303163,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,177749,0.6363636363636364,Dani Megert,Martin Aeschlimann,JDT-UI-Inbox,Markus Keller,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Erich Gamma,Adam Kiezun,2.629513785703145,2.4938448787648704,2.478692996768757,2.339216663625274,2.0869504711586844,1.4737756172617136,1.374868077268838,1.3016836927013289,0.9327190384852126,0.7989294500091971,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Raksha Vasisht,Dirk Baeumer,Erich Gamma,Claude Knaus,1.1786685570291702,0.9002522939549001,0.36014267236857145,0.3514338315868599,0.3484903837591118,0.30199900541149755,0.3007998269776707,0.29201414737643394,0.27592837273695153,0.2718756023101657,Benno Baumgartner,Dani Megert,Markus Keller,Martin Aeschlimann,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,Erich Gamma,Christof Marti,359.5738500272893,318.38303673672687,240.4724310958634,134.11272966058831,91.80904349702772,80.93568959033529,71.13101290390942,58.74138412446255,49.95979517608953,44.94319763036739,2010-02-18 10:28:25
